case_id,service,primary_model,fallback_model,attack_type,attack_severity,attack_epsilon,attack_epsilon_255,attack_patch_side_fraction,quality_metric,quality_direction,clean_quality,attacked_quality,fallback_quality,interim_quality,restored_quality,quality_loss,interim_restoration_fraction,fallback_improves_quality,preferred_recovery_action,model_degraded,model_trusted,recovery_required,attack_wall_sec,attack_magnitude_c,clean_scaled_rmse,attacked_scaled_rmse,rho,mask_id,scenario_name,scenario_path,n_feasible_assignments,method,recovery_success,recovery_strategy,replanned,trusted_service_restore_sec,preferred_restore_sec,service_interruption_sec,service_availability_pct,quality_weighted_availability,planning_overhead_sec,repeated_work_sec,n_assignments,assigned_resources,observed_gpu_mean_pct,observed_gpu_peak_pct,observed_ram_peak_mb,observed_vram_peak_mb
rq3f_03991,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,6,rho_0.400_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_06.json,36,cpsat,True,baseline_or_no_recovery,False,87.664,87.664,87.664,0.0,0.7505882726410564,0.006477881222963333,0.0,5,RTX5090|RTX4090|RTX5090|RTX5090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_03992,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,6,rho_0.400_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_06.json,36,easy,True,baseline_or_no_recovery,False,87.66426294199846,87.66426294199846,87.66426294199846,0.0,0.7505882726410564,0.00010198075324296951,0.0,5,RTX5090|RTX4090|RTX5090|RTX5090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_03993,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,36,replica,True,replica_event_joint_direct_repair,False,74.26453449536348,74.26453449536348,74.26453449536348,0.0,0.7505882726410564,1.5328330621123314,0.0,5,RTX4090|A100|RTX4090|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_03994,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,36,heft,True,baseline_or_no_recovery,False,74.26453449536348,74.26453449536348,74.26453449536348,0.0,0.7505882726410564,6.727036088705063e-05,0.0,5,RTX4090|A100|RTX4090|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_03995,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,36,cpsat,True,baseline_or_no_recovery,False,74.264,74.264,74.264,0.0,0.7505882726410564,0.0037847813218832016,0.0,5,RTX4090|A100|RTX4090|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_03996,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,36,easy,True,baseline_or_no_recovery,False,74.26453449536348,74.26453449536348,74.26453449536348,0.0,0.7505882726410564,0.00010041147470474243,0.0,5,RTX4090|A100|RTX4090|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_03997,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,36,replica,True,replica_event_joint_direct_repair,False,159.036285561946,159.036285561946,159.036285561946,0.0,0.7505882726410564,1.5412124702706933,0.0,5,A100|A100|RTX4090|A100|A100,15.764705882352942,26.0,1388.3125,1678.125
rq3f_03998,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,36,heft,True,baseline_or_no_recovery,False,159.036285561946,159.036285561946,159.036285561946,0.0,0.7505882726410564,7.38808885216713e-05,0.0,5,A100|A100|RTX4090|A100|A100,15.764705882352942,26.0,1388.3125,1678.125
rq3f_03999,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,36,cpsat,True,baseline_or_no_recovery,False,159.036,159.036,159.036,0.0,0.7505882726410564,0.005264702253043652,0.0,5,A100|A100|RTX4090|A100|A100,15.764705882352942,26.0,1388.3125,1678.125
rq3f_04000,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,36,easy,True,baseline_or_no_recovery,False,159.036285561946,159.036285561946,159.036285561946,0.0,0.7505882726410564,0.0001170104369521141,0.0,5,A100|A100|RTX4090|A100|A100,15.764705882352942,26.0,1388.3125,1678.125
rq3f_04001,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,replica,True,replica_event_joint_direct_repair,False,74.28560940557509,74.28560940557509,74.28560940557509,0.0,0.7505882726410564,1.58429672755301,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_04002,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,heft,True,baseline_or_no_recovery,False,74.28560940557509,74.28560940557509,74.28560940557509,0.0,0.7505882726410564,8.884165436029434e-05,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_04003,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,cpsat,True,baseline_or_no_recovery,False,74.285,74.285,74.285,0.0,0.7505882726410564,0.003963991068303585,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_04004,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,36,easy,True,baseline_or_no_recovery,False,74.28560940557509,74.28560940557509,74.28560940557509,0.0,0.7505882726410564,0.00011712126433849335,0.0,5,RTX4090|A100|A100|A100|RTX4090,15.764705882352942,26.0,1388.3125,1678.125
rq3f_04005,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,replica,True,replica_event_joint_direct_repair,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.7505882726410565,1.5435676714405417,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_04006,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,heft,True,baseline_or_no_recovery,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.7505882726410565,6.807036697864532e-05,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_04007,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,cpsat,True,baseline_or_no_recovery,False,88.365,88.365,88.365,0.0,0.7505882726410564,0.003758249804377556,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_04008,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,36,easy,True,baseline_or_no_recovery,False,88.36449223425734,88.36449223425734,88.36449223425734,0.0,0.7505882726410565,0.00011758040636777878,0.0,5,RTX5090|RTX5090|RTX5090|A100|RTX5090,15.51864406779661,26.0,1595.91015625,1678.125
rq3f_04009,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,replica,True,replica_event_joint_direct_repair,False,75.09006520973344,75.09006520973344,75.09006520973344,0.0,0.7505882726410564,1.5276323230937123,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04010,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,heft,True,baseline_or_no_recovery,False,75.09006520973344,75.09006520973344,75.09006520973344,0.0,0.7505882726410564,6.867107003927231e-05,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04011,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,cpsat,True,baseline_or_no_recovery,False,75.091,75.091,75.091,0.0,0.7505882726410564,0.0038324007764458656,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04012,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,36,easy,True,baseline_or_no_recovery,False,75.09006520973344,75.09006520973344,75.09006520973344,0.0,0.7505882726410564,0.00010212138295173645,0.0,5,RTX4090|RTX5090|RTX5090|A100|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04013,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,replica,True,replica_event_joint_direct_repair,False,75.06837454247943,75.06837454247943,75.06837454247943,0.0,0.7505882726410564,1.5690626073628664,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04014,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,heft,True,baseline_or_no_recovery,False,75.06837454247943,75.06837454247943,75.06837454247943,0.0,0.7505882726410564,6.925035268068314e-05,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04015,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,cpsat,True,baseline_or_no_recovery,False,75.068,75.068,75.068,0.0,0.7505882726410564,0.0037336591631174088,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04016,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,36,easy,True,baseline_or_no_recovery,False,75.06837454247943,75.06837454247943,75.06837454247943,0.0,0.7505882726410564,0.00010031089186668396,0.0,5,RTX4090|RTX5090|RTX4090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04017,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,replica,True,replica_event_joint_direct_repair,False,87.00632459521512,87.00632459521512,87.00632459521512,0.0,0.7505882726410564,1.5385228721424937,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04018,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,heft,True,baseline_or_no_recovery,False,87.00632459521512,87.00632459521512,87.00632459521512,0.0,0.7505882726410564,7.352139800786972e-05,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04019,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,cpsat,True,baseline_or_no_recovery,False,87.005,87.005,87.005,0.0,0.7505882726410564,0.0056472355499863625,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04020,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,36,easy,True,baseline_or_no_recovery,False,87.00632459521512,87.00632459521512,87.00632459521512,0.0,0.7505882726410564,0.00010256096720695496,0.0,5,RTX5090|RTX4090|A100|RTX5090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04021,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,replica,True,replica_event_joint_direct_repair,False,72.51876335602356,72.51876335602356,72.51876335602356,0.0,0.7505882726410564,1.5354631189256907,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_04022,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,heft,True,baseline_or_no_recovery,False,72.51876335602356,72.51876335602356,72.51876335602356,0.0,0.7505882726410564,7.309112697839737e-05,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_04023,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,cpsat,True,baseline_or_no_recovery,False,72.518,72.518,72.518,0.0,0.7505882726410564,0.005495823919773102,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_04024,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,36,easy,True,baseline_or_no_recovery,False,72.51876335602356,72.51876335602356,72.51876335602356,0.0,0.7505882726410564,0.00011037103831768036,0.0,5,RTX4090|RTX4090|RTX4090|RTX4090|RTX5090,15.764705882352942,19.0,1595.91015625,1526.4375
rq3f_04025,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,replica,True,replica_event_joint_direct_repair,False,74.38983591747456,74.38983591747456,74.38983591747456,0.0,0.7505882726410564,1.53265895601362,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04026,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,heft,True,baseline_or_no_recovery,False,74.38983591747456,74.38983591747456,74.38983591747456,0.0,0.7505882726410564,6.191059947013855e-05,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04027,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,cpsat,True,baseline_or_no_recovery,False,74.39,74.39,74.39,0.0,0.7505882726410564,0.005335653200745583,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04028,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,36,easy,True,baseline_or_no_recovery,False,74.38983591747456,74.38983591747456,74.38983591747456,0.0,0.7505882726410564,0.00010784156620502472,0.0,5,RTX4090|RTX4090|RTX5090|RTX5090|A100,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04029,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,replica,True,replica_event_joint_direct_repair,False,74.24101052112746,74.24101052112746,74.24101052112746,0.0,0.7505882726410564,1.586891951970756,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04030,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,heft,True,baseline_or_no_recovery,False,74.24101052112746,74.24101052112746,74.24101052112746,0.0,0.7505882726410564,7.516052573919296e-05,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04031,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,cpsat,True,baseline_or_no_recovery,False,74.241,74.241,74.241,0.0,0.7505882726410564,0.005426724441349506,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
rq3f_04032,hvac,lstm,random_forest,additive_bias,0.5,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.3529913127422333,0.4153668582439422,0.3529913127422333,0.2649511396884918,0.0880401730537414,0.0,False,repair_primary,True,False,True,,5.0,0.109729416668415,0.1819715201854705,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,36,easy,True,baseline_or_no_recovery,False,74.24101052112746,74.24101052112746,74.24101052112746,0.0,0.7505882726410564,0.00010955054312944412,0.0,5,RTX4090|A100|RTX5090|RTX4090|RTX4090,15.764705882352942,26.0,1595.91015625,1678.125
