service,primary_model,fallback_model,attack_type,attack_severity,rho,mask_id,scenario_name,trusted_service_restore_sec_cpsat,trusted_service_restore_sec_easy,trusted_service_restore_sec_heft,trusted_service_restore_sec_replica,preferred_restore_sec_cpsat,preferred_restore_sec_easy,preferred_restore_sec_heft,preferred_restore_sec_replica,preferred_recovery_action,recovery_strategy,replanned,planning_overhead_sec
hvac,lstm,random_forest,additive_bias,0.0,0.4,7,rho_0.400_mask_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,8,rho_0.400_mask_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,9,rho_0.400_mask_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,10,rho_0.400_mask_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,11,rho_0.400_mask_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,12,rho_0.400_mask_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,13,rho_0.400_mask_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,14,rho_0.400_mask_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,15,rho_0.400_mask_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,16,rho_0.400_mask_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,17,rho_0.400_mask_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,18,rho_0.400_mask_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,19,rho_0.400_mask_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.4,20,rho_0.400_mask_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,1,rho_0.600_mask_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,2,rho_0.600_mask_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,3,rho_0.600_mask_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,4,rho_0.600_mask_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,5,rho_0.600_mask_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,6,rho_0.600_mask_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,7,rho_0.600_mask_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,8,rho_0.600_mask_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,9,rho_0.600_mask_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,10,rho_0.600_mask_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,11,rho_0.600_mask_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,12,rho_0.600_mask_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,13,rho_0.600_mask_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,14,rho_0.600_mask_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,15,rho_0.600_mask_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,16,rho_0.600_mask_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,17,rho_0.600_mask_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,18,rho_0.600_mask_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,19,rho_0.600_mask_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.6,20,rho_0.600_mask_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,1,rho_0.800_mask_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,2,rho_0.800_mask_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,3,rho_0.800_mask_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,4,rho_0.800_mask_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,5,rho_0.800_mask_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,6,rho_0.800_mask_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,7,rho_0.800_mask_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,8,rho_0.800_mask_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,9,rho_0.800_mask_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,10,rho_0.800_mask_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,11,rho_0.800_mask_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,12,rho_0.800_mask_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,13,rho_0.800_mask_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,14,rho_0.800_mask_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,15,rho_0.800_mask_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,16,rho_0.800_mask_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,17,rho_0.800_mask_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,18,rho_0.800_mask_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,19,rho_0.800_mask_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,0.8,20,rho_0.800_mask_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.0,1.0,0,rho_1.000_nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_recovery_required,baseline_or_no_recovery,False,0.0
hvac,lstm,random_forest,additive_bias,0.25,0.333,1,rho_0.333_mask_01,72.51,72.50985757201852,72.50985757201852,72.50985757201852,72.51,72.50985757201852,72.50985757201852,72.50985757201852,repair_primary,replica_event_joint_direct_repair,False,1.5763805247843266
hvac,lstm,random_forest,additive_bias,0.25,0.333,2,rho_0.333_mask_02,157.131,157.13130372019805,157.13130372019805,157.13130372019805,157.131,157.13130372019805,157.13130372019805,157.13130372019805,repair_primary,replica_event_joint_direct_repair,False,1.5156841417774558
hvac,lstm,random_forest,additive_bias,0.25,0.333,3,rho_0.333_mask_03,90.077,90.07774197714024,90.07774197714024,90.07774197714024,90.077,90.07774197714024,90.07774197714024,90.07774197714024,repair_primary,replica_event_joint_direct_repair,False,1.5320765236392615
hvac,lstm,random_forest,additive_bias,0.25,0.333,4,rho_0.333_mask_04,74.417,74.41714735273854,74.41714735273854,74.41714735273854,74.417,74.41714735273854,74.41714735273854,74.41714735273854,repair_primary,replica_event_joint_direct_repair,False,1.5227948389947414
hvac,lstm,random_forest,additive_bias,0.25,0.333,5,rho_0.333_mask_05,154.743,154.74282818134816,154.74282818134816,154.74282818134816,154.743,154.74282818134816,154.74282818134816,154.74282818134816,repair_primary,replica_event_joint_direct_repair,False,1.5247743371874094
hvac,lstm,random_forest,additive_bias,0.25,0.333,6,rho_0.333_mask_06,87.666,87.66707332600345,87.66707332600345,87.66707332600345,87.666,87.66707332600345,87.66707332600345,87.66707332600345,repair_primary,replica_event_joint_direct_repair,False,1.5649902578443289
hvac,lstm,random_forest,additive_bias,0.25,0.333,7,rho_0.333_mask_07,88.365,88.36449223425734,88.36449223425734,88.36449223425734,88.365,88.36449223425734,88.36449223425734,88.36449223425734,repair_primary,replica_event_joint_direct_repair,False,1.5304520335048435
hvac,lstm,random_forest,additive_bias,0.25,0.333,8,rho_0.333_mask_08,74.392,74.39264630147954,74.39264630147954,74.39264630147954,74.392,74.39264630147954,74.39264630147954,74.39264630147954,repair_primary,replica_event_joint_direct_repair,False,1.519810258410871
hvac,lstm,random_forest,additive_bias,0.25,0.333,9,rho_0.333_mask_09,155.425,155.4246518223481,155.4246518223481,155.4246518223481,155.425,155.4246518223481,155.4246518223481,155.4246518223481,repair_primary,replica_event_joint_direct_repair,False,1.543479879386723
hvac,lstm,random_forest,additive_bias,0.25,0.333,10,rho_0.333_mask_10,87.712,87.71264928747405,87.71264928747405,87.71264928747405,87.712,87.71264928747405,87.71264928747405,87.71264928747405,repair_primary,replica_event_joint_direct_repair,False,1.530817087739706
hvac,lstm,random_forest,additive_bias,0.25,0.333,11,rho_0.333_mask_11,87.691,87.69193569724303,87.69193569724303,87.69193569724303,87.691,87.69193569724303,87.69193569724303,87.69193569724303,repair_primary,replica_event_joint_direct_repair,False,1.526520574465394
hvac,lstm,random_forest,additive_bias,0.25,0.333,12,rho_0.333_mask_12,91.955,91.9554123836242,91.9554123836242,91.9554123836242,91.955,91.9554123836242,91.9554123836242,91.9554123836242,repair_primary,replica_event_joint_direct_repair,False,1.530113264918327
hvac,lstm,random_forest,additive_bias,0.25,0.333,13,rho_0.333_mask_13,89.391,89.39213087511234,89.39213087511234,89.39213087511234,89.391,89.39213087511234,89.39213087511234,89.39213087511234,repair_primary,replica_event_joint_direct_repair,False,1.561371935531497
hvac,lstm,random_forest,additive_bias,0.25,0.333,14,rho_0.333_mask_14,155.402,155.4029611550941,155.4029611550941,155.4029611550941,155.402,155.4029611550941,155.4029611550941,155.4029611550941,repair_primary,replica_event_joint_direct_repair,False,1.5565725276246667
hvac,lstm,random_forest,additive_bias,0.25,0.333,15,rho_0.333_mask_15,72.508,72.50888049499554,72.50888049499554,72.50888049499554,72.508,72.50888049499554,72.50888049499554,72.50888049499554,repair_primary,replica_event_joint_direct_repair,False,1.5466117095202208
hvac,lstm,random_forest,additive_bias,0.25,0.333,16,rho_0.333_mask_16,157.303,157.30232222883205,157.30232222883205,157.30232222883205,157.303,157.30232222883205,157.30232222883205,157.30232222883205,repair_primary,replica_event_joint_direct_repair,False,1.5589975090697408
hvac,lstm,random_forest,additive_bias,0.25,0.333,17,rho_0.333_mask_17,90.218,90.2176615894823,90.2176615894823,90.2176615894823,90.218,90.2176615894823,90.2176615894823,90.2176615894823,repair_primary,replica_event_joint_direct_repair,False,1.5526018980890512
hvac,lstm,random_forest,additive_bias,0.25,0.333,18,rho_0.333_mask_18,154.067,154.06709994034827,154.06709994034827,154.06709994034827,154.067,154.06709994034827,154.06709994034827,154.06709994034827,repair_primary,replica_event_joint_direct_repair,False,1.507258037105203
hvac,lstm,random_forest,additive_bias,0.25,0.333,19,rho_0.333_mask_19,87.691,87.69193569724303,87.69193569724303,87.69193569724303,87.691,87.69193569724303,87.69193569724303,87.69193569724303,repair_primary,replica_event_joint_direct_repair,False,1.5743532832711935
hvac,lstm,random_forest,additive_bias,0.25,0.333,20,rho_0.333_mask_20,72.533,72.53338154625453,72.53338154625453,72.53338154625453,72.533,72.53338154625453,72.53338154625453,72.53338154625453,repair_primary,replica_event_joint_direct_repair,False,1.5575866205617783
hvac,lstm,random_forest,additive_bias,0.25,0.4,1,rho_0.400_mask_01,71.836,71.83693971502362,71.83693971502362,71.83693971502362,71.836,71.83693971502362,71.83693971502362,71.83693971502362,repair_primary,replica_event_joint_direct_repair,False,1.53364535048604
hvac,lstm,random_forest,additive_bias,0.25,0.4,2,rho_0.400_mask_02,91.976,91.97648729383582,91.97648729383582,91.97648729383582,91.976,91.97648729383582,91.97648729383582,91.97648729383582,repair_primary,replica_event_joint_direct_repair,False,1.5296932496130466
hvac,lstm,random_forest,additive_bias,0.25,0.4,3,rho_0.400_mask_03,74.944,74.94354775235843,74.94354775235843,74.94354775235843,74.944,74.94354775235843,74.94354775235843,74.94354775235843,repair_primary,replica_event_joint_direct_repair,False,1.5604349551722407
hvac,lstm,random_forest,additive_bias,0.25,0.4,4,rho_0.400_mask_04,87.687,87.68814823621506,87.68814823621506,87.68814823621506,87.687,87.68814823621506,87.68814823621506,87.68814823621506,repair_primary,replica_event_joint_direct_repair,False,1.5560270622372627
hvac,lstm,random_forest,additive_bias,0.25,0.4,5,rho_0.400_mask_05,157.301,157.30170647178966,157.30170647178966,157.30170647178966,157.301,157.30170647178966,157.30170647178966,157.30170647178966,repair_primary,replica_event_joint_direct_repair,False,1.5477976063266397
hvac,lstm,random_forest,additive_bias,0.25,0.4,6,rho_0.400_mask_06,87.664,87.66426294199846,87.66426294199846,87.66426294199846,87.664,87.66426294199846,87.66426294199846,87.66426294199846,repair_primary,replica_event_joint_direct_repair,False,1.5538564855232837
hvac,lstm,random_forest,additive_bias,0.25,0.4,7,rho_0.400_mask_07,74.264,74.26453449536348,74.26453449536348,74.26453449536348,74.264,74.26453449536348,74.26453449536348,74.26453449536348,repair_primary,replica_event_joint_direct_repair,False,1.60026562679559
hvac,lstm,random_forest,additive_bias,0.25,0.4,8,rho_0.400_mask_08,159.036,159.036285561946,159.036285561946,159.036285561946,159.036,159.036285561946,159.036285561946,159.036285561946,repair_primary,replica_event_joint_direct_repair,False,1.5427104476839304
hvac,lstm,random_forest,additive_bias,0.25,0.4,9,rho_0.400_mask_09,74.285,74.28560940557509,74.28560940557509,74.28560940557509,74.285,74.28560940557509,74.28560940557509,74.28560940557509,repair_primary,replica_event_joint_direct_repair,False,1.5496740946546197
hvac,lstm,random_forest,additive_bias,0.25,0.4,10,rho_0.400_mask_10,88.365,88.36449223425734,88.36449223425734,88.36449223425734,88.365,88.36449223425734,88.36449223425734,88.36449223425734,repair_primary,replica_event_joint_direct_repair,False,1.5287416763603687
hvac,lstm,random_forest,additive_bias,0.25,0.4,11,rho_0.400_mask_11,75.091,75.09006520973344,75.09006520973344,75.09006520973344,75.091,75.09006520973344,75.09006520973344,75.09006520973344,repair_primary,replica_event_joint_direct_repair,False,1.5729338014498353
hvac,lstm,random_forest,additive_bias,0.25,0.4,12,rho_0.400_mask_12,75.068,75.06837454247943,75.06837454247943,75.06837454247943,75.068,75.06837454247943,75.06837454247943,75.06837454247943,repair_primary,replica_event_joint_direct_repair,False,1.5329974247142673
hvac,lstm,random_forest,additive_bias,0.25,0.4,13,rho_0.400_mask_13,87.005,87.00632459521512,87.00632459521512,87.00632459521512,87.005,87.00632459521512,87.00632459521512,87.00632459521512,repair_primary,replica_event_joint_direct_repair,False,1.5305088544264436
hvac,lstm,random_forest,additive_bias,0.25,0.4,14,rho_0.400_mask_14,72.518,72.51876335602356,72.51876335602356,72.51876335602356,72.518,72.51876335602356,72.51876335602356,72.51876335602356,repair_primary,replica_event_joint_direct_repair,False,1.583304826170206
hvac,lstm,random_forest,additive_bias,0.25,0.4,15,rho_0.400_mask_15,74.39,74.38983591747456,74.38983591747456,74.38983591747456,74.39,74.38983591747456,74.38983591747456,74.38983591747456,repair_primary,replica_event_joint_direct_repair,False,1.52873108163476
hvac,lstm,random_forest,additive_bias,0.25,0.4,16,rho_0.400_mask_16,74.241,74.24101052112746,74.24101052112746,74.24101052112746,74.241,74.24101052112746,74.24101052112746,74.24101052112746,repair_primary,replica_event_joint_direct_repair,False,1.5648276703432202
hvac,lstm,random_forest,additive_bias,0.25,0.4,17,rho_0.400_mask_17,88.365,88.36449223425734,88.36449223425734,88.36449223425734,88.365,88.36449223425734,88.36449223425734,88.36449223425734,repair_primary,replica_event_joint_direct_repair,False,1.6098834425210953
hvac,lstm,random_forest,additive_bias,0.25,0.4,18,rho_0.400_mask_18,89.542,89.54193334848242,89.54193334848242,89.54193334848242,89.542,89.54193334848242,89.54193334848242,89.54193334848242,repair_primary,replica_event_joint_direct_repair,False,1.5122761018574238
hvac,lstm,random_forest,additive_bias,0.25,0.4,19,rho_0.400_mask_19,76.822,76.82121815884238,76.82121815884238,76.82121815884238,76.822,76.82121815884238,76.82121815884238,76.82121815884238,repair_primary,replica_event_joint_direct_repair,False,1.5473481435328722
hvac,lstm,random_forest,additive_bias,0.25,0.4,20,rho_0.400_mask_20,156.449,156.4494800791981,156.4494800791981,156.4494800791981,156.449,156.4494800791981,156.4494800791981,156.4494800791981,repair_primary,replica_event_joint_direct_repair,False,1.542040822096169
hvac,lstm,random_forest,additive_bias,0.25,0.6,1,rho_0.600_mask_01,74.413,74.41372121169115,74.41372121169115,74.41372121169115,74.413,74.41372121169115,74.41372121169115,74.41372121169115,repair_primary,replica_event_joint_direct_repair,False,1.5605035601183772
hvac,lstm,random_forest,additive_bias,0.25,0.6,2,rho_0.600_mask_02,71.834,71.83412933101863,71.83412933101863,71.83412933101863,71.834,71.83412933101863,71.83412933101863,71.83412933101863,repair_primary,replica_event_joint_direct_repair,False,1.6008006632328031
hvac,lstm,random_forest,additive_bias,0.25,0.6,3,rho_0.600_mask_03,73.188,73.18789375199049,73.18789375199049,73.18789375199049,73.188,73.18789375199049,73.18789375199049,73.18789375199049,repair_primary,replica_event_joint_direct_repair,False,1.5554601913318038
hvac,lstm,random_forest,additive_bias,0.25,0.6,4,rho_0.600_mask_04,72.518,72.51876335602356,72.51876335602356,72.51876335602356,72.518,72.51876335602356,72.51876335602356,72.51876335602356,repair_primary,replica_event_joint_direct_repair,False,1.541688651777804
hvac,lstm,random_forest,additive_bias,0.25,0.6,5,rho_0.600_mask_05,87.664,87.66426294199846,87.66426294199846,87.66426294199846,87.664,87.66426294199846,87.66426294199846,87.66426294199846,repair_primary,replica_event_joint_direct_repair,False,1.5789541909471154
hvac,lstm,random_forest,additive_bias,0.25,0.6,6,rho_0.600_mask_06,72.537,72.5366665622496,72.5366665622496,72.5366665622496,72.537,72.5366665622496,72.5366665622496,72.5366665622496,repair_primary,replica_event_joint_direct_repair,False,1.5527561213821173
hvac,lstm,random_forest,additive_bias,0.25,0.6,7,rho_0.600_mask_07,87.005,87.00632459521512,87.00632459521512,87.00632459521512,87.005,87.00632459521512,87.00632459521512,87.00632459521512,repair_primary,replica_event_joint_direct_repair,False,1.5277593629434705
hvac,lstm,random_forest,additive_bias,0.25,0.6,8,rho_0.600_mask_08,74.39,74.38983591747456,74.38983591747456,74.38983591747456,74.39,74.38983591747456,74.38983591747456,74.38983591747456,repair_primary,replica_event_joint_direct_repair,False,1.5290155336260796
hvac,lstm,random_forest,additive_bias,0.25,0.6,9,rho_0.600_mask_09,87.658,87.65816754199841,87.65816754199841,87.65816754199841,87.658,87.65816754199841,87.65816754199841,87.65816754199841,repair_primary,replica_event_joint_direct_repair,False,1.5750815030187368
hvac,lstm,random_forest,additive_bias,0.25,0.6,10,rho_0.600_mask_10,71.878,71.87872821546625,71.87872821546625,71.87872821546625,71.878,71.87872821546625,71.87872821546625,71.87872821546625,repair_primary,replica_event_joint_direct_repair,False,1.528621271252632
hvac,lstm,random_forest,additive_bias,0.25,0.6,11,rho_0.600_mask_11,90.075,90.07493159313526,90.07493159313526,90.07493159313526,90.075,90.07493159313526,90.07493159313526,90.07493159313526,repair_primary,replica_event_joint_direct_repair,False,1.5312030026689172
hvac,lstm,random_forest,additive_bias,0.25,0.6,12,rho_0.600_mask_12,72.516,72.51595297201857,72.51595297201857,72.51595297201857,72.516,72.51595297201857,72.51595297201857,72.51595297201857,repair_primary,replica_event_joint_direct_repair,False,1.5867440178990364
hvac,lstm,random_forest,additive_bias,0.25,0.6,13,rho_0.600_mask_13,88.342,88.34280156700333,88.34280156700333,88.34280156700333,88.342,88.34280156700333,88.34280156700333,88.34280156700333,repair_primary,replica_event_joint_direct_repair,False,1.5240125861018896
hvac,lstm,random_forest,additive_bias,0.25,0.6,14,rho_0.600_mask_14,86.986,86.98622676202649,86.98622676202649,86.98622676202649,86.986,86.98622676202649,86.98622676202649,86.98622676202649,repair_primary,replica_event_joint_direct_repair,False,1.5318451495841146
hvac,lstm,random_forest,additive_bias,0.25,0.6,15,rho_0.600_mask_15,74.415,74.41433696873355,74.41433696873355,74.41433696873355,74.415,74.41433696873355,74.41433696873355,74.41433696873355,repair_primary,replica_event_joint_direct_repair,False,1.5458369934931395
hvac,lstm,random_forest,additive_bias,0.25,0.6,16,rho_0.600_mask_16,71.83,71.83034186999066,71.83034186999066,71.83034186999066,71.83,71.83034186999066,71.83034186999066,71.83034186999066,repair_primary,replica_event_joint_direct_repair,False,1.57845997530967
hvac,lstm,random_forest,additive_bias,0.25,0.6,17,rho_0.600_mask_17,88.367,88.36766393824291,88.36766393824291,88.36766393824291,88.367,88.36766393824291,88.36766393824291,88.36766393824291,repair_primary,replica_event_joint_direct_repair,False,1.537550457753241
hvac,lstm,random_forest,additive_bias,0.25,0.6,18,rho_0.600_mask_18,72.512,72.5121655109906,72.5121655109906,72.5121655109906,72.512,72.5121655109906,72.5121655109906,72.5121655109906,repair_primary,replica_event_joint_direct_repair,False,1.5271757747977972
hvac,lstm,random_forest,additive_bias,0.25,0.6,19,rho_0.600_mask_19,89.542,89.54193334848242,89.54193334848242,89.54193334848242,89.542,89.54193334848242,89.54193334848242,89.54193334848242,repair_primary,replica_event_joint_direct_repair,False,1.5685950266197324
hvac,lstm,random_forest,additive_bias,0.25,0.6,20,rho_0.600_mask_20,87.687,87.68814823621506,87.68814823621506,87.68814823621506,87.687,87.68814823621506,87.68814823621506,87.68814823621506,repair_primary,replica_event_joint_direct_repair,False,1.545337642543018
hvac,lstm,random_forest,additive_bias,0.25,0.8,1,rho_0.800_mask_01,72.506,72.50607011099055,72.50607011099055,72.50607011099055,72.506,72.50607011099055,72.50607011099055,72.50607011099055,repair_primary,replica_event_joint_direct_repair,False,1.5215933732688427
hvac,lstm,random_forest,additive_bias,0.25,0.8,2,rho_0.800_mask_02,87.658,87.65816754199841,87.65816754199841,87.65816754199841,87.658,87.65816754199841,87.65816754199841,87.65816754199841,repair_primary,replica_event_joint_direct_repair,False,1.5282898470759392
hvac,lstm,random_forest,additive_bias,0.25,0.8,3,rho_0.800_mask_03,71.83,71.83034186999066,71.83034186999066,71.83034186999066,71.83,71.83034186999066,71.83034186999066,71.83034186999066,repair_primary,replica_event_joint_direct_repair,False,1.5479114158079028
hvac,lstm,random_forest,additive_bias,0.25,0.8,4,rho_0.800_mask_04,71.83,71.83034186999066,71.83034186999066,71.83034186999066,71.83,71.83034186999066,71.83034186999066,71.83034186999066,repair_primary,replica_event_joint_direct_repair,False,1.5089610628783705
hvac,lstm,random_forest,additive_bias,0.25,0.8,5,rho_0.800_mask_05,72.512,72.5126679560235,72.5126679560235,72.5126679560235,72.512,72.5126679560235,72.5126679560235,72.5126679560235,repair_primary,replica_event_joint_direct_repair,False,1.561142012476921
