case_id,service,primary_model,fallback_model,attack_type,attack_severity,attack_epsilon,attack_epsilon_255,attack_patch_side_fraction,quality_metric,quality_direction,clean_quality,attacked_quality,fallback_quality,interim_quality,restored_quality,quality_loss,interim_restoration_fraction,fallback_improves_quality,preferred_recovery_action,model_degraded,model_trusted,recovery_required,attack_wall_sec,attack_magnitude_c,clean_scaled_rmse,attacked_scaled_rmse,rho,mask_id,scenario_name,scenario_path,n_feasible_assignments,method
rq3f_03181,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,72,replica
rq3f_03182,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,72,heft
rq3f_03183,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,72,cpsat
rq3f_03184,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,72,easy
rq3f_03185,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,8,rho_0.800_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_08.json,72,replica
rq3f_03186,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,8,rho_0.800_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_08.json,72,heft
rq3f_03187,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,8,rho_0.800_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_08.json,72,cpsat
rq3f_03188,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,8,rho_0.800_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_08.json,72,easy
rq3f_03189,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,9,rho_0.800_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_09.json,72,replica
rq3f_03190,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,9,rho_0.800_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_09.json,72,heft
rq3f_03191,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,9,rho_0.800_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_09.json,72,cpsat
rq3f_03192,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,9,rho_0.800_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_09.json,72,easy
rq3f_03193,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,10,rho_0.800_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_10.json,72,replica
rq3f_03194,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,10,rho_0.800_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_10.json,72,heft
rq3f_03195,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,10,rho_0.800_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_10.json,72,cpsat
rq3f_03196,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,10,rho_0.800_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_10.json,72,easy
rq3f_03197,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,11,rho_0.800_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_11.json,72,replica
rq3f_03198,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,11,rho_0.800_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_11.json,72,heft
rq3f_03199,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,11,rho_0.800_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_11.json,72,cpsat
rq3f_03200,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,11,rho_0.800_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_11.json,72,easy
rq3f_03201,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,12,rho_0.800_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_12.json,72,replica
rq3f_03202,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,12,rho_0.800_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_12.json,72,heft
rq3f_03203,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,12,rho_0.800_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_12.json,72,cpsat
rq3f_03204,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,12,rho_0.800_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_12.json,72,easy
rq3f_03205,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,13,rho_0.800_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_13.json,72,replica
rq3f_03206,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,13,rho_0.800_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_13.json,72,heft
rq3f_03207,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,13,rho_0.800_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_13.json,72,cpsat
rq3f_03208,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,13,rho_0.800_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_13.json,72,easy
rq3f_03209,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,14,rho_0.800_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_14.json,72,replica
rq3f_03210,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,14,rho_0.800_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_14.json,72,heft
rq3f_03211,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,14,rho_0.800_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_14.json,72,cpsat
rq3f_03212,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,14,rho_0.800_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_14.json,72,easy
rq3f_03213,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,15,rho_0.800_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_15.json,72,replica
rq3f_03214,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,15,rho_0.800_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_15.json,72,heft
rq3f_03215,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,15,rho_0.800_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_15.json,72,cpsat
rq3f_03216,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,15,rho_0.800_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_15.json,72,easy
rq3f_03217,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,16,rho_0.800_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_16.json,72,replica
rq3f_03218,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,16,rho_0.800_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_16.json,72,heft
rq3f_03219,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,16,rho_0.800_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_16.json,72,cpsat
rq3f_03220,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,16,rho_0.800_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_16.json,72,easy
rq3f_03221,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,17,rho_0.800_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_17.json,72,replica
rq3f_03222,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,17,rho_0.800_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_17.json,72,heft
rq3f_03223,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,17,rho_0.800_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_17.json,72,cpsat
rq3f_03224,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,17,rho_0.800_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_17.json,72,easy
rq3f_03225,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,18,rho_0.800_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_18.json,72,replica
rq3f_03226,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,18,rho_0.800_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_18.json,72,heft
rq3f_03227,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,18,rho_0.800_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_18.json,72,cpsat
rq3f_03228,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,18,rho_0.800_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_18.json,72,easy
rq3f_03229,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,19,rho_0.800_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_19.json,72,replica
rq3f_03230,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,19,rho_0.800_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_19.json,72,heft
rq3f_03231,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,19,rho_0.800_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_19.json,72,cpsat
rq3f_03232,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,19,rho_0.800_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_19.json,72,easy
rq3f_03233,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,20,rho_0.800_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_20.json,72,replica
rq3f_03234,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,20,rho_0.800_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_20.json,72,heft
rq3f_03235,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,20,rho_0.800_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_20.json,72,cpsat
rq3f_03236,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,0.8,20,rho_0.800_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_20.json,72,easy
rq3f_03237,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,1.0,0,rho_1.000_nominal,experiment2/generated/scenarios_multimask_FROZEN/rho_1.000_nominal.json,90,replica
rq3f_03238,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,1.0,0,rho_1.000_nominal,experiment2/generated/scenarios_multimask_FROZEN/rho_1.000_nominal.json,90,heft
rq3f_03239,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,1.0,0,rho_1.000_nominal,experiment2/generated/scenarios_multimask_FROZEN/rho_1.000_nominal.json,90,cpsat
rq3f_03240,detection,yolo11n,yolov5s,patch,1.0,0.0,0.0,0.2,map50_95,higher_is_better,0.409779,0.1756659789060851,0.479,0.479,0.409779,0.2341130210939149,1.2956734301943498,True,failover_then_repair,True,False,True,19.88727895822376,,,,1.0,0,rho_1.000_nominal,experiment2/generated/scenarios_multimask_FROZEN/rho_1.000_nominal.json,90,easy
rq3f_03241,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,1,rho_0.333_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_01.json,30,replica
rq3f_03242,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,1,rho_0.333_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_01.json,30,heft
rq3f_03243,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,1,rho_0.333_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_01.json,30,cpsat
rq3f_03244,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,1,rho_0.333_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_01.json,30,easy
rq3f_03245,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,2,rho_0.333_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_02.json,30,replica
rq3f_03246,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,2,rho_0.333_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_02.json,30,heft
rq3f_03247,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,2,rho_0.333_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_02.json,30,cpsat
rq3f_03248,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,2,rho_0.333_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_02.json,30,easy
rq3f_03249,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,3,rho_0.333_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_03.json,30,replica
rq3f_03250,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,3,rho_0.333_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_03.json,30,heft
rq3f_03251,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,3,rho_0.333_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_03.json,30,cpsat
rq3f_03252,hvac,lstm,random_forest,additive_bias,0.0,,,,zone_temp_rmse_c,lower_is_better,0.2649511396884918,0.2649511396884918,0.4153668582439422,0.2649511396884918,0.2649511396884918,0.0,0.0,False,no_recovery_required,False,True,False,,0.0,0.109729416668415,0.109729416668415,0.333,3,rho_0.333_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_03.json,30,easy
